date,time,voltage,current,power,energy,frequency,power_factor,alarm,std_voltage,std_current,std_power,std_energy,std_frequency,std_power_factor,std_alarm
14/09/2023,22:18:34,241.8,0.31,66.1,5688,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:18:35,241.73,0.34,73.3,5688,50,1,0,0.05,0.02,5.27,0,0,0,0
14/09/2023,22:18:36,241.7,0.36,76.5,5688,50,1,0,0,0.01,0.59,0,0,0,0
14/09/2023,22:18:37,241.7,0.35,75.7,5688,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:18:38,241.7,0.34,72.18,5688,50,1,0,0,0.01,2.2,0,0,0.01,0
14/09/2023,22:18:39,241.58,0.43,91.42,5688,50,1,0,0.15,0.11,26.01,0,0,0.02,0
14/09/2023,22:18:40,241.41,0.55,119.39,5688,50,1,0,0.05,0.05,10.87,0,0,0,0
14/09/2023,22:18:41,241.6,0.37,80.1,5688,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:18:42,241.6,0.34,72.47,5688,50,1,0,0,0.02,4.76,0,0,0.01,0
14/09/2023,22:18:43,241.6,0.32,68.53,5688,50,1,0,0,0.01,1.71,0,0,0.02,0
14/09/2023,22:18:44,241.6,0.31,66.2,5688,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:18:44,241.68,0.31,66.44,5688,50,1,0,0.04,0,0.12,0,0,0,0
14/09/2023,22:18:45,241.65,0.34,72.57,5688,50,1,0,0.05,0.03,6.71,0,0,0,0
14/09/2023,22:18:46,241.61,0.37,78.78,5688,50,1,0,0.04,0.01,1.9,0,0,0,0
14/09/2023,22:18:47,241.7,0.34,74.1,5688,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:18:48,241.7,0.33,70.9,5688,50,1,0,0,0.01,1.66,0,0,0,0
14/09/2023,22:18:49,241.7,0.33,69.66,5688,50,1,0,0,0,0.91,0,0,0,0
14/09/2023,22:18:50,241.7,0.32,67.9,5688,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:18:51,241.61,0.33,69.72,5688.2,50,1,0,0.04,0,0.74,0.41,0,0,0
14/09/2023,22:18:52,241.65,0.33,69.41,5689,50,1,0,0.05,0.01,0.57,0,0,0.01,0
14/09/2023,22:18:53,241.68,0.32,68.38,5689,50,1,0,0.04,0,1.08,0,0,0,0
14/09/2023,22:18:54,241.6,0.31,66.3,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:18:55,241.66,0.31,66,5689,50,1,0,0.05,0,0.25,0,0,0,0
14/09/2023,22:18:55,241.7,0.32,67.75,5689,50,1,0,0,0.01,3.34,0,0,0,0
14/09/2023,22:18:56,241.7,0.34,73.1,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:18:57,241.79,0.31,66.29,5689,50,1,0,0.03,0.01,1.88,0,0,0,0
14/09/2023,22:18:58,241.74,0.35,74.44,5689,50,1,0,0.05,0.03,7.3,0,0,0.01,0
14/09/2023,22:18:59,241.7,0.37,80.2,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:00,241.8,0.31,65.7,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:01,241.8,0.31,65.57,5689,50,1,0,0,0,0.1,0,0,0,0
14/09/2023,22:19:02,241.77,0.31,65.23,5689,50,1,0,0.05,0,0.39,0,0,0,0
14/09/2023,22:19:03,241.7,0.3,64.7,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:04,241.8,0.3,65.2,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:05,241.8,0.31,65.14,5689,50,1,0,0,0,0.05,0,0,0,0
14/09/2023,22:19:06,241.81,0.31,65.63,5689,50,1,0,0.03,0.01,2.04,0,0,0,0
14/09/2023,22:19:06,241.9,0.34,73,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:07,241.97,0.32,69.04,5689,50,1,0,0.05,0.01,2.47,0,0,0,0
14/09/2023,22:19:08,242,0.33,71.07,5689,50,1,0,0,0.02,5.07,0,0,0,0
14/09/2023,22:19:09,242,0.36,78,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:10,241.9,0.33,70.2,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:11,241.85,0.33,71.74,5689,50,1,0,0.05,0.01,1.7,0,0,0,0
14/09/2023,22:19:12,241.8,0.34,73.33,5689,50,1,0,0,0,0.65,0,0,0,0
14/09/2023,22:19:13,241.8,0.33,71,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:14,241.73,0.32,68.65,5689,50,1,0,0.05,0.01,1.46,0,0,0,0
14/09/2023,22:19:15,241.7,0.31,66.88,5689,50,1,0,0,0.01,1.17,0,0,0,0
14/09/2023,22:19:16,241.7,0.31,65.5,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:17,241.7,0.32,68.1,5689,50,1,0,0,0.01,1.06,0,0,0,0
14/09/2023,22:19:17,241.81,0.33,70.47,5689,50,1,0,0.1,0.01,1.91,0,0,0.01,0
14/09/2023,22:19:18,241.89,0.34,72.92,5689,50,1,0,0.04,0.01,1.9,0,0,0,0
14/09/2023,22:19:19,241.8,0.36,77.6,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:20,241.96,0.32,67.84,5689,50,1,0,0.08,0.02,5.05,0,0,0,0
14/09/2023,22:19:21,242,0.3,64.84,5689,50,1,0,0,0,0.62,0,0,0,0
14/09/2023,22:19:22,242,0.3,64.2,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:23,242,0.3,65.13,5689,50,1,0,0,0,0.26,0,0,0,0
14/09/2023,22:19:24,241.95,0.31,66.64,5689,50,1,0,0.05,0.01,1.39,0,0,0.01,0
14/09/2023,22:19:25,241.9,0.33,69.2,5689,50,1,0,0,0.01,2.69,0,0,0,0
14/09/2023,22:19:26,241.9,0.35,74.4,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:27,241.9,0.32,68.68,5689,50,1,0,0,0.01,2.32,0,0,0,0
14/09/2023,22:19:28,241.9,0.33,69.93,5689,50,1,0,0,0.01,3.66,0,0,0,0
14/09/2023,22:19:28,241.9,0.35,75.8,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:29,241.99,0.34,71.51,5689,50,1,0,0.03,0,1.19,0,0,0,0
14/09/2023,22:19:30,241.94,0.43,91.54,5689,50,1,0,0.05,0.08,17.19,0,0,0.01,0
14/09/2023,22:19:31,241.93,0.47,101.66,5689,50,1,0,0.05,0.03,5.9,0,0,0,0
14/09/2023,22:19:32,242,0.43,92.2,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:33,241.93,0.5,107.23,5689,50,1,0,0.05,0.04,9.38,0,0,0,0
14/09/2023,22:19:34,241.83,0.54,115.97,5689,50,1,0,0.1,0.02,4.78,0,0,0,0
14/09/2023,22:19:35,241.7,0.56,122.5,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:36,241.7,0.46,98.9,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:37,241.77,0.43,94.43,5689,50,1,0,0.05,0.02,3.27,0,0,0,0
14/09/2023,22:19:38,241.81,0.42,91.45,5689,50,1,0,0.03,0.01,2.92,0,0,0.01,0
14/09/2023,22:19:38,241.9,0.38,80.9,5689,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:39,241.97,0.34,73.05,5689,50,1,0,0.05,0.02,4.9,0,0,0,0
14/09/2023,22:19:40,242,0.35,76.08,5689,50,1,0,0,0.03,7.45,0,0,0.01,0
14/09/2023,22:19:41,242,0.39,84.04,5689.27,50,1,0,0,0.02,3.33,0.46,0,0,0
14/09/2023,22:19:42,242,0.34,72,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:43,242,0.37,78.75,5690,50,1,0,0,0.02,4.21,0,0,0,0
14/09/2023,22:19:44,241.97,0.4,85.83,5690,50,1,0,0.07,0.05,12.21,0,0,0,0
14/09/2023,22:19:45,241.8,0.54,115.9,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:46,241.88,0.52,113.42,5690,50,1,0,0.04,0.01,1.28,0,0,0,0
14/09/2023,22:19:47,241.9,0.52,113.5,5690,50,1,0,0,0.01,0.77,0,0,0.01,0
14/09/2023,22:19:48,241.91,0.53,114.29,5690,50,1,0,0.04,0,0.04,0,0,0,0
14/09/2023,22:19:49,242,0.53,114.2,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:50,241.95,0.53,113.88,5690,50,1,0,0.05,0,0.31,0,0,0,0
14/09/2023,22:19:50,241.9,0.53,114.02,5690,50,1,0,0,0,0.87,0,0,0,0
14/09/2023,22:19:51,241.9,0.53,115.7,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:52,241.81,0.54,116.57,5690,50,1,0,0.04,0,0.35,0,0,0,0
14/09/2023,22:19:53,241.75,0.53,114.09,5690,50,1,0,0.05,0.01,2.53,0,0,0,0
14/09/2023,22:19:54,241.7,0.52,111.8,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:55,241.89,0.36,77.55,5690,50,1,0,0.05,0.04,9.48,0,0,0,0
14/09/2023,22:19:56,241.96,0.33,70.12,5690,50,1,0,0.05,0.02,4.21,0,0,0.01,0
14/09/2023,22:19:57,242.03,0.31,67.04,5690,50,1,0,0.05,0,0.41,0,0,0,0
14/09/2023,22:19:58,242.1,0.32,67.7,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:19:59,242.1,0.34,73.39,5690,50,1,0,0,0.01,1.58,0,0,0,0
14/09/2023,22:20:00,242.1,0.35,75.08,5690,50,1,0,0,0.01,1.24,0,0,0.01,0
14/09/2023,22:20:00,242.1,0.36,76.2,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:20:01,241.9,0.51,110,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:20:02,241.83,0.52,112.67,5690,50,1,0,0.05,0.01,1.95,0,0,0,0
14/09/2023,22:20:03,241.83,0.5,108.35,5690,50,1,0,0.05,0.04,9.7,0,0,0,0
14/09/2023,22:20:04,241.9,0.43,92.8,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:20:05,241.9,0.37,80.29,5690,50,1,0,0,0.02,3.46,0,0,0,0
14/09/2023,22:20:06,241.82,0.38,82.24,5690,50,1,0,0.1,0.02,3.6,0,0,0.01,0
14/09/2023,22:20:07,241.7,0.41,86.5,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:20:08,241.7,0.45,96.4,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:20:09,241.77,0.44,95,5690,50,1,0,0.05,0.01,1.02,0,0,0.01,0
14/09/2023,22:20:10,241.8,0.44,94.63,5690,50,1,0,0,0,0.49,0,0,0,0
14/09/2023,22:20:11,241.8,0.44,95.3,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:20:11,241.8,0.41,88.34,5690,50,1,0,0,0.02,3.6,0,0,0,0
14/09/2023,22:20:12,241.76,0.43,92.44,5690,50,1,0,0.05,0.03,7.4,0,0,0,0
14/09/2023,22:20:13,241.71,0.46,100.38,5690,50,1,0,0.03,0.01,3.18,0,0,0,0
14/09/2023,22:20:14,241.8,0.41,88.9,5690,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:20:15,241.8,0.42,89.85,5690,50,1,0,0,0,0.6,0,0,0,0
14/09/2023,22:20:16,241.76,0.42,89.54,5690,50,1,0,0.08,0.01,1.37,0,0,0,0
14/09/2023,22:20:17,241.6,0.41,86.9,5690,49.98,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:20:18,241.6,0.44,95.57,5690,49.95,1,0,0,0.01,3.52,0,0.05,0,0
14/09/2023,22:20:19,241.65,0.45,97.27,5690,49.99,1,0,0.05,0.01,0.41,0,0.03,0.01,0
14/09/2023,22:20:20,241.71,0.45,96.34,5690,49.98,1,0,0.04,0.02,3.59,0,0.04,0,0
14/09/2023,22:20:21,241.8,0.4,87.5,5690,49.98,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:20:22,241.88,0.37,78.78,5690.6,49.95,1,0,0.04,0.02,4.51,0.51,0.05,0.01,0
14/09/2023,22:20:22,241.87,0.39,83.21,5691,49.97,1,0,0.05,0.05,11.35,0,0.05,0.01,0
14/09/2023,22:20:23,241.8,0.47,101.4,5691,49.98,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:20:24,241.8,0.42,91.51,5691,49.98,1,0,0,0.01,2.74,0,0.04,0,0
14/09/2023,22:20:25,241.85,0.4,85.25,5691,50,1,0,0.05,0.02,5.37,0,0,0.01,0
14/09/2023,22:20:26,241.9,0.37,79.66,5691,49.97,1,0,0,0.01,1.53,0,0.05,0,0
14/09/2023,22:20:27,241.9,0.36,76.7,5691,49.99,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:20:28,241.83,0.37,79.03,5691,49.97,1,0,0.05,0.01,1.71,0,0.05,0,0
14/09/2023,22:20:29,241.83,0.36,77,5691,49.97,1,0,0.05,0.02,4.68,0,0.05,0,0
14/09/2023,22:20:30,241.9,0.33,70.6,5691,49.99,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:20:31,241.9,0.36,76.8,5691,49.99,1,0,0,0,0,0,0.03,0,0
14/09/2023,22:20:32,241.9,0.35,74.04,5691,49.99,1,0,0,0.01,2.33,0,0.04,0,0
14/09/2023,22:20:33,241.9,0.34,71.94,5691,49.98,1,0,0,0.01,1.01,0,0.04,0,0
14/09/2023,22:20:34,241.9,0.32,68.3,5691,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:20:34,241.83,0.36,76.29,5691,49.95,1,0,0.05,0.02,4.99,0,0.05,0,0
14/09/2023,22:20:35,241.87,0.36,76.83,5691,49.95,1,0,0.1,0.02,3.46,0,0.05,0,0
14/09/2023,22:20:36,242,0.34,72.1,5691,50,1,0,0,0,0,0,0,0,0
14/09/2023,22:20:37,241.9,0.37,79.6,5691,49.96,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:20:38,241.85,0.37,80.6,5691,49.95,1,0,0.05,0,0.73,0,0.05,0.01,0
14/09/2023,22:20:39,241.8,0.38,80.65,5691,49.96,1,0,0,0,1.2,0,0.05,0,0
14/09/2023,22:20:40,241.8,0.37,77.7,5691,49.95,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:20:41,241.8,0.41,87.14,5691,49.95,1,0,0,0.02,4.89,0,0.05,0,0
14/09/2023,22:20:42,241.8,0.39,82.78,5691,49.95,1,0,0,0.04,8.52,0,0.05,0,0
14/09/2023,22:20:43,241.8,0.34,72.47,5691,49.93,1,0,0,0,0.9,0,0.05,0,0
14/09/2023,22:20:44,241.8,0.33,69.2,5691,49.92,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:20:45,241.69,0.37,78.91,5691,49.95,1,0,0.1,0.04,9.4,0,0.05,0.01,0
14/09/2023,22:20:45,241.62,0.4,85.36,5691,49.9,1,0,0.04,0.02,4.22,0,0,0,0
14/09/2023,22:20:46,241.7,0.36,77.2,5691,49.95,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:20:47,241.7,0.31,67.06,5691,49.92,1,0,0,0.02,4.12,0,0.04,0,0
14/09/2023,22:20:48,241.75,0.3,65.13,5691,49.93,1,0,0.05,0,0.36,0,0.05,0.01,0
14/09/2023,22:20:49,241.8,0.3,64.8,5691,49.94,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:20:50,241.71,0.31,66.29,5691,49.91,1,0,0.03,0,0.41,0,0.04,0,0
14/09/2023,22:20:51,241.7,0.34,73.66,5691,49.94,1,0,0,0.03,6.14,0,0.05,0,0
14/09/2023,22:20:52,241.73,0.36,76.34,5691,49.95,1,0,0.05,0.02,3.71,0,0.05,0,0
14/09/2023,22:20:53,241.8,0.33,70.4,5691,49.92,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:20:54,241.8,0.31,66.95,5691,49.95,1,0,0,0,0.96,0,0.05,0,0
14/09/2023,22:20:55,241.77,0.33,70.67,5691,49.9,1,0,0.05,0.03,5.81,0,0,0,0
14/09/2023,22:20:56,241.7,0.37,78.6,5691,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:20:56,241.7,0.29,62.8,5691,49.93,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:20:57,241.7,0.3,63.07,5691,49.9,1,0,0,0,0.2,0,0,0,0
14/09/2023,22:20:58,241.73,0.3,63.07,5691,49.9,1,0,0.05,0,0.23,0,0,0,0
14/09/2023,22:20:59,241.8,0.29,62.7,5691,49.93,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:21:00,241.71,0.3,63.35,5691,49.9,1,0,0.03,0,0.18,0,0,0,0
14/09/2023,22:21:01,241.66,0.31,66.44,5691,49.94,1,0,0.05,0.02,3.85,0,0.05,0,0
14/09/2023,22:21:02,241.61,0.33,70.52,5691,49.91,1,0,0.03,0.01,1.86,0,0.03,0,0
14/09/2023,22:21:03,241.7,0.3,63.8,5691,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:04,241.7,0.3,64.53,5691,49.95,1,0,0,0,0.46,0,0.05,0,0
14/09/2023,22:21:05,241.7,0.32,68.2,5691,49.9,1,0,0,0.02,4.98,0,0,0,0
14/09/2023,22:21:06,241.7,0.35,75,5691.67,49.9,1,0,0,0,0,0.49,0,0,0
14/09/2023,22:21:07,241.7,0.34,72.68,5692,49.9,1,0,0,0,1.2,0,0,0,0
14/09/2023,22:21:07,241.7,0.36,76.07,5692,49.9,1,0,0,0.02,4.39,0,0,0.01,0
14/09/2023,22:21:08,241.69,0.37,80.02,5692,49.9,1,0,0.03,0.01,2.25,0,0,0.01,0
14/09/2023,22:21:09,241.6,0.34,71.9,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:10,241.6,0.34,73.59,5692,49.9,1,0,0,0,1.05,0,0,0.01,0
14/09/2023,22:21:11,241.6,0.34,74.26,5692,49.9,1,0,0,0,0.12,0,0,0.01,0
14/09/2023,22:21:12,241.6,0.35,74.5,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:13,241.69,0.32,69.04,5692,49.9,1,0,0.04,0.01,2.22,0,0,0,0
14/09/2023,22:21:14,241.65,0.32,68.73,5692,49.9,1,0,0.05,0.01,0.52,0,0,0.01,0
14/09/2023,22:21:15,241.63,0.32,68.67,5692,49.9,1,0,0.07,0.01,1.41,0,0,0,0
14/09/2023,22:21:16,241.8,0.31,65.2,5692,49.92,1,0,0,0,0,0,0.04,0,0
14/09/2023,22:21:17,241.74,0.33,70.4,5692,49.9,1,0,0.05,0.01,2.69,0,0,0,0
14/09/2023,22:21:18,241.73,0.33,71.43,5692,49.9,1,0,0.05,0,0.46,0,0,0,0
14/09/2023,22:21:18,241.8,0.33,70.7,5692,49.97,1,0,0,0,0,0,0.05,0,0
14/09/2023,22:21:19,241.8,0.32,67.9,5692,49.9,1,0,0,0,0.77,0,0,0,0
14/09/2023,22:21:20,241.69,0.31,65.83,5692,49.9,1,0,0.1,0.01,1.81,0,0,0,0
14/09/2023,22:21:21,241.62,0.3,64.64,5692,49.9,1,0,0.04,0.01,0.91,0,0,0,0
14/09/2023,22:21:22,241.7,0.32,66.4,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:23,241.7,0.34,72.47,5692,49.9,1,0,0,0.02,4.44,0,0,0.01,0
14/09/2023,22:21:24,241.67,0.34,73.34,5692,49.9,1,0,0.05,0.01,3.71,0,0,0.01,0
14/09/2023,22:21:25,241.6,0.32,67.4,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:26,241.8,0.32,67.8,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:27,241.74,0.33,71.4,5692,49.9,1,0,0.05,0.02,3.04,0,0,0.01,0
14/09/2023,22:21:28,241.71,0.34,73.2,5692,49.9,1,0,0.03,0.01,2.32,0,0,0,0
14/09/2023,22:21:29,241.8,0.3,64.8,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:29,241.8,0.3,63.63,5692,49.9,1,0,0,0,0.73,0,0,0,0
14/09/2023,22:21:30,241.77,0.32,69.23,5692,49.9,1,0,0.05,0.04,8.83,0,0,0,0
14/09/2023,22:21:31,241.7,0.38,81.3,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:32,241.8,0.35,73.7,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:33,241.75,0.38,82.29,5692,49.9,1,0,0.05,0.04,9.5,0,0,0.02,0
14/09/2023,22:21:34,241.71,0.4,88.21,5692,49.9,1,0,0.04,0.04,10.27,0,0,0.01,0
14/09/2023,22:21:35,241.8,0.29,62.9,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:36,241.8,0.3,62.74,5692,49.9,1,0,0,0,0.08,0,0,0,0
14/09/2023,22:21:37,241.8,0.3,64.02,5692,49.9,1,0,0,0.01,1.67,0,0,0,0
14/09/2023,22:21:38,241.8,0.31,65.98,5692,49.9,1,0,0,0,0.08,0,0,0,0
14/09/2023,22:21:39,241.8,0.31,65.7,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:40,241.8,0.32,69.22,5692,49.9,1,0,0,0.01,3.41,0,0,0.01,0
14/09/2023,22:21:40,241.81,0.33,71.22,5692,49.9,1,0,0.04,0.01,2.85,0,0,0,0
14/09/2023,22:21:41,241.9,0.3,64.2,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:42,241.82,0.32,67.32,5692,49.9,1,0,0.04,0.01,1.61,0,0,0,0
14/09/2023,22:21:43,241.8,0.34,72.39,5692,49.9,1,0,0,0.02,4.75,0,0,0.01,0
14/09/2023,22:21:44,241.8,0.36,77.3,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:45,241.8,0.31,67.5,5692,49.9,1,0,0,0.01,2.71,0,0,0,0
14/09/2023,22:21:46,241.85,0.31,66.16,5692,49.9,1,0,0.05,0,0.62,0,0,0.01,0
14/09/2023,22:21:47,241.9,0.31,65.94,5692,49.9,1,0,0,0,0.7,0,0,0,0
14/09/2023,22:21:48,241.9,0.32,67.3,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:49,241.9,0.32,68.17,5692,49.9,1,0,0,0,0.35,0,0,0,0
14/09/2023,22:21:50,241.9,0.32,68.41,5692,49.9,1,0,0,0,0.18,0,0,0,0
14/09/2023,22:21:51,241.9,0.32,68.7,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:51,241.9,0.33,70.5,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:52,241.84,0.34,71.64,5692,49.9,1,0,0.05,0,0.96,0,0,0,0
14/09/2023,22:21:53,241.8,0.34,71.81,5692,49.9,1,0,0,0.01,1.01,0,0,0,0
14/09/2023,22:21:54,241.8,0.33,70.2,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:55,241.8,0.3,62.83,5692,49.9,1,0,0,0.02,2.04,0,0,0.04,0
14/09/2023,22:21:56,241.8,0.3,62.82,5692,49.9,1,0,0,0,0.66,0,0,0,0
14/09/2023,22:21:57,241.8,0.3,63.6,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:58,241.7,0.3,64.6,5692,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:21:59,241.7,0.32,68.47,5692,49.9,1,0,0,0.01,2.83,0,0,0,0
14/09/2023,22:22:00,241.7,0.32,69.07,5692.33,49.9,1,0,0,0.01,1.95,0.49,0,0,0
14/09/2023,22:22:01,241.7,0.31,66.4,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:02,241.78,0.3,64,5693,49.9,1,0,0.04,0,1.24,0,0,0,0
14/09/2023,22:22:02,241.76,0.29,62.6,5693,49.9,1,0,0.05,0.01,1.01,0,0,0,0
14/09/2023,22:22:03,241.7,0.29,61.82,5693,49.9,1,0,0,0.01,1.63,0,0,0,0
14/09/2023,22:22:04,241.7,0.32,67.7,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:05,241.77,0.3,64.11,5693,49.9,1,0,0.05,0.01,2.24,0,0,0.01,0
14/09/2023,22:22:06,241.8,0.29,62.56,5693,49.9,1,0,0,0,0.5,0,0,0,0
14/09/2023,22:22:07,241.8,0.29,61.6,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:08,241.8,0.3,63.51,5693,49.9,1,0,0,0,0.77,0,0,0,0
14/09/2023,22:22:09,241.85,0.31,65.9,5693,49.9,1,0,0.05,0.01,2.32,0,0,0.01,0
14/09/2023,22:22:10,241.89,0.32,67.62,5693,49.9,1,0,0.04,0.01,1.79,0,0,0.01,0
14/09/2023,22:22:11,241.8,0.3,63.2,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:12,241.8,0.33,69.8,5693,49.9,1,0,0,0.02,5.58,0,0,0.01,0
14/09/2023,22:22:13,241.82,0.33,71.46,5693,49.9,1,0,0.04,0.03,5.67,0,0,0,0
14/09/2023,22:22:13,241.9,0.28,60.5,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:14,241.81,0.3,64.4,5693,49.9,1,0,0.04,0.01,1.58,0,0,0,0
14/09/2023,22:22:15,241.85,0.3,64.79,5693,49.9,1,0,0.05,0,0.21,0,0,0.01,0
14/09/2023,22:22:16,241.9,0.3,63.7,5693,49.9,1,0,0,0.01,1.86,0,0,0.01,0
14/09/2023,22:22:17,241.9,0.28,60.1,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:18,241.83,0.29,60.23,5693,49.9,1,0,0.05,0,0.1,0,0,0,0
14/09/2023,22:22:19,241.8,0.29,60.81,5693,49.9,1,0,0,0,0.87,0,0,0,0
14/09/2023,22:22:20,241.8,0.29,62.2,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:21,241.61,0.32,68.55,5693,49.9,1,0,0.05,0.01,1.76,0,0,0,0
14/09/2023,22:22:22,241.6,0.35,74.22,5693,49.9,1,0,0,0.02,4.41,0,0,0.02,0
14/09/2023,22:22:23,241.6,0.36,77.7,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:24,241.7,0.3,64.9,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:24,241.7,0.3,62.5,5693,49.9,1,0,0,0.01,1.76,0,0,0,0
14/09/2023,22:22:25,241.7,0.3,63.77,5693,49.9,1,0,0,0.01,3.61,0,0,0.01,0
14/09/2023,22:22:26,241.7,0.32,68.7,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:27,241.8,0.3,63,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:28,241.8,0.29,61.97,5693,49.9,1,0,0,0,1.14,0,0,0.01,0
14/09/2023,22:22:29,241.79,0.3,62.56,5693,49.9,1,0,0.04,0.02,4.64,0,0,0.01,0
14/09/2023,22:22:30,241.7,0.34,74,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:31,241.7,0.33,71.12,5693,49.9,1,0,0,0,1.49,0,0,0,0
14/09/2023,22:22:32,241.75,0.35,73.48,5693,49.9,1,0,0.05,0.01,3.41,0,0,0,0
14/09/2023,22:22:33,241.8,0.36,76.3,5693,49.9,1,0,0,0.01,2.71,0,0,0,0
14/09/2023,22:22:34,241.8,0.31,66.5,5693,49.9,1,0,0,0,0,0,0,0,0
14/09/2023,22:22:35,241.8,0.32,68.05,5693,49.9,1,0,0,0.01,1.5,0,0,0.01,0
14/09/2023,22:22:36,241.76,0.33,70.82,5693,49.9,1,0,0.08,0.01,2.94,0,0,0,0
