Date,Time,Voltage,Current,Power,Energy,Frequency,power_factor,alarm,std_voltage,std_current,std_power,std_energy,std_frequency,std_power_factor,std_alarm,Label Phase
04/08/2023,3:13:40,244.76,0,0.7,4075,50,1,0,0.08,0,0,0,0,0,0,
04/08/2023,3:13:41,244.71,0,0.75,4075,50,1,0,0.1,0,0.05,0,0,0,0,
04/08/2023,3:13:41,244.61,0,0.79,4075,50,1,0,0.04,0,0.04,0,0,0,0,
04/08/2023,3:13:42,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:13:43,244.7,0,0.75,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,3:13:44,244.72,0,0.78,4075,50,1,0,0.04,0,0.04,0,0,0,0,
04/08/2023,3:13:45,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:13:46,244.63,0,0.7,4075,50,1,0,0.07,0,0,0,0,0,0,
04/08/2023,3:13:47,244.71,0,0.7,4075,50,1,0,0.1,0,0,0,0,0,0,
04/08/2023,3:13:48,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:13:49,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:13:50,244.74,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:13:51,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:13:51,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:13:52,244.79,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:13:53,244.77,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:13:54,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:13:55,244.79,0,0.79,4075,50,1,0,0.03,0,0.03,0,0,0,0,
04/08/2023,3:13:56,244.8,0,0.74,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,3:13:57,244.75,0,0.7,4075,50,1,0,0.09,0,0,0,0,0,0,
04/08/2023,3:13:58,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:13:59,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:00,244.67,0,0.7,4075,50,1,0,0.1,0,0,0,0,0,0,
04/08/2023,3:14:01,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:01,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:02,244.74,0,0.76,4075,50,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,3:14:03,244.7,0,0.77,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,3:14:04,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:05,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:06,244.67,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:14:07,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:08,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:09,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:10,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:11,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:11,244.73,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:14:12,244.67,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:14:13,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:14,244.7,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:15,244.7,0,0.76,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,3:14:16,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:17,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:18,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:19,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:20,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:21,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:22,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:22,244.61,0,0.7,4075,50,1,0,0.03,0,0,0,0,0,0,
04/08/2023,3:14:23,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:24,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:25,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:26,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:27,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:28,244.65,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:14:29,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:30,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:31,244.53,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:14:32,244.51,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:14:32,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:33,244.68,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:14:34,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:35,244.69,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:14:36,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:37,244.55,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:14:38,244.48,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:14:39,244.4,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:40,244.49,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:14:41,244.64,0,0.7,4075,50,1,0,0.15,0,0,0,0,0,0,
04/08/2023,3:14:42,244.79,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:14:43,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:43,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:44,244.68,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:14:45,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:46,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:47,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:48,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:49,244.69,0,0.79,4075,50,1,0,0.03,0,0.03,0,0,0,0,
04/08/2023,3:14:50,244.7,0,0.74,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,3:14:51,244.67,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:14:52,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:53,244.69,0,0.7,4075,50,1,0,0.03,0,0,0,0,0,0,
04/08/2023,3:14:53,244.73,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:14:54,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:55,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:56,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:57,244.77,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:14:58,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:14:59,244.7,0,0.79,4075,50,1,0,0,0,0.04,0,0,0,0,
04/08/2023,3:15:00,244.73,0,0.77,4075,50,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,3:15:01,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:02,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:03,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:03,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:04,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:05,244.73,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:15:06,244.77,0,0.73,4075,50,1,0,0.1,0,0.05,0,0,0,0,
04/08/2023,3:15:07,244.9,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:08,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:09,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:10,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:11,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:12,244.83,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:15:13,244.76,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:15:14,244.7,0,0.71,4075,50,1,0,0,0,0.03,0,0,0,0,
04/08/2023,3:15:14,244.7,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:15,244.75,0,0.73,4075,50,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,3:15:16,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:17,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:18,244.88,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:15:19,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:20,244.89,0,0.7,4075,50,1,0,0.03,0,0,0,0,0,0,
04/08/2023,3:15:21,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:22,244.75,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:15:23,244.71,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:15:24,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:24,244.88,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:15:25,244.86,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:15:26,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:27,244.71,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:15:28,244.75,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:15:29,244.79,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:15:30,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:31,244.86,0,0.7,4075,50,1,0,0.08,0,0,0,0,0,0,
04/08/2023,3:15:32,244.88,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:15:33,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:34,244.8,0,0.79,4075,50,1,0,0,0,0.04,0,0,0,0,
04/08/2023,3:15:35,244.75,0,0.75,4075,50,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,3:15:35,244.72,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:15:36,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:37,244.8,0,0.79,4075,50,1,0,0,0,0.04,0,0,0,0,
04/08/2023,3:15:38,244.8,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:39,244.8,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:40,244.89,0,0.71,4075,50,1,0,0.03,0,0.03,0,0,0,0,
04/08/2023,3:15:41,244.96,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:15:42,244.98,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:15:43,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:44,244.97,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:15:45,244.95,0,0.7,4075,50,1,0,0.09,0,0,0,0,0,0,
04/08/2023,3:15:45,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:46,244.89,0,0.7,4075,50,1,0,0.03,0,0,0,0,0,0,
04/08/2023,3:15:47,244.84,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:15:48,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:49,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:50,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:51,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:52,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:53,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:54,244.86,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:15:55,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:55,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:56,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:57,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:58,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:15:59,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:00,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:01,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:02,244.9,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:03,244.83,0,0.73,4075,50,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,3:16:04,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:05,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:06,244.87,0,0.77,4075,50,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,3:16:06,244.86,0,0.76,4075,50,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,3:16:07,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:08,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:09,244.77,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:16:10,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:11,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:12,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:13,244.84,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:16:14,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:15,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:16,244.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:16,244.89,0,0.7,4075,50,1,0,0.03,0,0,0,0,0,0,
04/08/2023,3:16:17,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:18,244.73,0,0.63,4075,50,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,3:16:19,244.74,0,0.64,4075,50,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,3:16:20,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:21,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:22,244.75,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:16:23,244.79,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:16:24,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:25,244.75,0,0.7,4075,50,1,0,0.09,0,0,0,0,0,0,
04/08/2023,3:16:26,244.76,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:16:26,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:27,244.78,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:16:28,244.71,0,0.7,4075,50,1,0,0.1,0,0,0,0,0,0,
04/08/2023,3:16:29,244.6,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,3:16:30,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:31,244.6,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,3:16:32,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:33,244.6,0,0.7,4075,49.98,1,0,0,0,0,0,0.04,0,0,
04/08/2023,3:16:34,244.6,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,3:16:35,244.65,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:16:36,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:36,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:37,244.63,0,0.77,4075,49.97,1,0,0.05,0,0.05,0,0.05,0,0,
04/08/2023,3:16:38,244.6,0,0.79,4075,50,1,0,0,0,0.04,0,0,0,0,
04/08/2023,3:16:39,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:40,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:41,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:42,244.61,0,0.7,4075,50,1,0,0.03,0,0,0,0,0,0,
04/08/2023,3:16:43,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:44,244.59,0,0.7,4075,50,1,0,0.1,0,0,0,0,0,0,
04/08/2023,3:16:45,244.51,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:16:46,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:46,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:47,244.65,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:16:48,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:49,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:50,244.7,0,0.75,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,3:16:51,244.68,0,0.78,4075,50,1,0,0.04,0,0.04,0,0,0,0,
04/08/2023,3:16:52,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:53,244.69,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:16:54,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:55,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:56,244.79,0,0.7,4075,50,1,0,0.03,0,0,0,0,0,0,
04/08/2023,3:16:56,244.8,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:57,244.78,0,0.72,4075,50,1,0,0.04,0,0.04,0,0,0,0,
04/08/2023,3:16:58,244.7,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:16:59,244.79,0,0.71,4075,50,1,0,0.04,0,0.04,0,0,0,0,
04/08/2023,3:17:00,244.77,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:01,244.7,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:02,244.61,0,0.7,4075,50,1,0,0.03,0,0,0,0,0,0,
04/08/2023,3:17:03,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:04,244.58,0,0.72,4075,50,1,0,0.04,0,0.04,0,0,0,0,
04/08/2023,3:17:05,244.5,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:06,244.56,0,0.8,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:06,244.6,0,0.77,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,3:17:07,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:08,244.41,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:09,244.51,0,0.7,4075,50,1,0,0.1,0,0,0,0,0,0,
04/08/2023,3:17:10,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:11,244.5,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:12,244.5,0,0.7,4075,49.98,1,0,0,0,0,0,0.04,0,0,
04/08/2023,3:17:13,244.47,0,0.7,4075,49.97,1,0,0.05,0,0,0,0.05,0,0,
04/08/2023,3:17:14,244.4,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:15,244.4,0,0.79,4075,50,1,0,0,0,0.03,0,0,0,0,
04/08/2023,3:17:16,244.4,0,0.74,4075,49.98,1,0,0,0,0.05,0,0.04,0,0,
04/08/2023,3:17:16,244.4,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:17,244.4,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:18,244.47,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:19,244.5,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:20,244.5,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:21,244.69,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:22,244.67,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:23,244.6,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:24,244.5,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:25,244.5,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:26,244.47,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:26,244.4,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:27,244.33,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:28,244.3,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:29,244.3,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:30,244.4,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:31,244.33,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:32,244.29,0,0.7,4075,50,1,0,0.03,0,0,0,0,0,0,
04/08/2023,3:17:33,244.2,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:34,244.27,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:35,244.26,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:36,244.19,0,0.7,4075,50,1,0,0.03,0,0,0,0,0,0,
04/08/2023,3:17:37,244.1,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:37,244.1,0,0.7,4075,49.95,1,0,0,0,0,0,0.05,0,0,
04/08/2023,3:17:38,244.1,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:39,244.1,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:40,244.18,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:17:41,244.16,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:42,244.1,0,0.71,4075,49.97,1,0,0,0,0.03,0,0.05,0,0,
04/08/2023,3:17:43,244.1,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:44,244.1,0,0.75,4075,50,1,0,0,0,0.05,0,0,0,0,
04/08/2023,3:17:45,244.1,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:46,244.1,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:47,244.1,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:47,244.06,0,0.7,4075,50,1,0,0.05,0,0,0,0,0,0,
04/08/2023,3:17:48,244,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:49,244.09,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:17:50,244.15,0,0.65,4075,50,1,0,0.05,0,0.05,0,0,0,0,
04/08/2023,3:17:51,244.2,0,0.63,4075,50,1,0,0,0,0.07,0,0,0,0,
04/08/2023,3:17:52,244.2,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:53,244.2,0,0.72,4075,50,1,0,0,0,0.04,0,0,0,0,
04/08/2023,3:17:54,244.2,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:55,244.2,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:56,244.2,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:57,244.09,0,0.7,4075,50,1,0,0.1,0,0,0,0,0,0,
04/08/2023,3:17:58,243.99,0,0.7,4075,50,1,0,0.04,0,0,0,0,0,0,
04/08/2023,3:17:58,243.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:17:59,243.9,0,0.7,4075,50,1,0,0,0,0,0,0,0,0,
04/08/2023,3:18:00,243.98,0,0.73,4075,50,1,0,0.14,0,0.05,0,0,0,0,
04/08/2023,3:18:01,244.2,0,0.8,4075,50,1,0,0,0,0,0,0,0,0,
